Where was Sergio Benvindo Junior born?	Brazil
Where was Spencer Wishart born?	Philadelphia
Where was Mila Iskrenova born?	Sofia
Where was Dave Marsh born?	Detroit
Where was Maria von Welser born?	Munich
Where was Arthur Savage born?	Sydney
Where was Kim Bauermeister born?	Stuttgart
Where was Ye Xuanping born?	Guangzhou
Where was Niculae Conovici born?	Bucharest
Where was John O'Conor born?	Dublin
Where was Georgy Ketoyev born?	Tbilisi
Where was Will Zens born?	Milwaukee
Where was Adrian Bowyer born?	London
Where was Inge Israel born?	Germany
Where was Ernest Peter Burger born?	Augsburg
Where was Jane Bathori born?	Paris
Where was Paul Willis born?	Chicago
Where was Henry Ussher born?	Dublin
Where was John Ridley Mitchell born?	Livingston
Where was Jane Henschel born?	Wisconsin
Where was Philip King born?	Yorkshire
Where was Spencer Bonfiglio born?	Philadelphia
Where was Ernst Witebsky born?	Frankfurt
Where was Clive Bubb born?	Geelong
Where was Khashayar Karimian born?	Tehran
Where was Mary Macmaster born?	Glasgow
Where was Robert Aldridge born?	Buckinghamshire
Where was Ronald Pearson Tripp born?	England
Where was Loukas Sideras born?	Athens
Where was Terry Martin born?	Australia
Where was Andrew Waterman born?	London
Where was John Cameron born?	Glasgow
Where was Charles Follen Adams born?	Massachusetts
Where was Elizabeth Kay born?	London
Where was Darren Dowling born?	Watford
Where was Thomas Haughey born?	Glasgow
Where was Jan Čulík born?	Prague
Where was Scott Cleverdon born?	Edinburgh
Where was Emmanuel Hocquard born?	Cannes
Where was Blaine Marchand born?	Ottawa
Where was Cherry Wilder born?	Auckland
Where was David L. Heymann born?	Pennsylvania
Where was Sam Holden born?	Kensington
Where was Javeria Abbasi born?	Karachi
Where was Imre Zachár born?	Budapest
Where was Godfrey Douglas Giles born?	Karachi
Where was Marcel Bertrand born?	Paris
Where was Nick Philip born?	London
Where was Brendan Guilfoyle born?	Ireland
Where was Han Zhidong born?	Guangdong
Where was Gerald Palmer born?	England
